2021-12-07T09:56:11-0500,b'DATA,646,296,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:56:21-0500,b'DATA,645,295,557,556,0,0,240,313,EOD\r\n'
2021-12-07T09:56:31-0500,b'DATA,645,295,556,555,0,0,239,312,EOD\r\n'
2021-12-07T09:56:41-0500,b'DATA,645,294,555,557,0,0,240,314,EOD\r\n'
2021-12-07T09:56:51-0500,b'DATA,646,295,555,555,0,0,239,313,EOD\r\n'
2021-12-07T09:57:01-0500,b'DATA,645,295,555,557,0,0,239,312,EOD\r\n'
2021-12-07T09:57:11-0500,b'DATA,645,295,555,557,0,0,240,314,EOD\r\n'
2021-12-07T09:57:21-0500,b'DATA,646,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:57:31-0500,b'DATA,646,295,555,555,0,0,238,311,EOD\r\n'
2021-12-07T09:57:41-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:57:51-0500,b'DATA,646,296,555,556,0,0,239,313,EOD\r\n'
2021-12-07T09:58:02-0500,b'DATA,646,295,555,555,0,0,238,311,EOD\r\n'
2021-12-07T09:58:12-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:58:22-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:58:32-0500,b'DATA,645,295,555,556,0,0,240,313,EOD\r\n'
2021-12-07T09:58:42-0500,b'DATA,645,295,555,556,0,0,238,311,EOD\r\n'
2021-12-07T09:58:52-0500,b'DATA,645,296,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:59:02-0500,b'DATA,645,295,554,556,0,0,240,313,EOD\r\n'
2021-12-07T09:59:12-0500,b'DATA,645,295,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:59:22-0500,b'DATA,645,295,556,556,0,0,238,311,EOD\r\n'
